timestamp,date_gmt,status,attendance,home_team_name,away_team_name,referee,game week,pre-match ppg (home),pre-match ppg (away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,home team pre-match xg,away team pre-match xg,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_ht_fhg_percentage_pre_match,over_05_ht_fhg_percentage_pre_match,over_15_2hg_percentage_pre_match,over_05_2hg_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name,year,country,home_continent,away_continent,result
1022844600,May 31 2002 - 11:30am,complete,62561.0,Senegal,France,,1.0,0.0,0.0,1.6,0.33,1,0,1,1,1,0,30,,-1,-1,1,0,1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seoul World Cup Stadium,2002,korea-japan,Africa,Europe,win
1022913000,Jun 01 2002 - 6:30am,complete,33679.0,Republic of Ireland,Cameroon,,1.0,0.0,0.0,1.5,1.33,1,1,2,1,0,1,52,39,-1,-1,3,0,1,0,1,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denka Big Swan Stadium,2002,korea-japan,Europe,Africa,draw
1022922000,Jun 01 2002 - 9:00am,complete,30157.0,Denmark,Uruguay,,1.0,0.0,0.0,1.75,0.67,2,1,3,1,1,0,"45,83",47,-1,-1,2,0,1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ulsan Munsu Football Stadium,2002,korea-japan,Europe,South America,win
1022931000,Jun 01 2002 - 11:30am,complete,32218.0,Germany,Saudi Arabia,,1.0,0.0,0.0,2.29,0.0,8,0,8,4,4,0,"20,25,40,45,69,73,84,90",,-1,-1,2,0,1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sapporo Dome,2002,korea-japan,Europe,Asia,win
1022995800,Jun 02 2002 - 5:30am,complete,34050.0,Argentina,Nigeria,,1.0,0.0,0.0,1.33,0.33,1,0,1,0,0,0,63,,-1,-1,2,0,1,0,0,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kashima Soccer Stadium,2002,korea-japan,South America,Africa,win
1023003000,Jun 02 2002 - 7:30am,complete,25186.0,Paraguay,South Africa,,1.0,0.0,0.0,1.0,1.33,2,2,4,1,1,0,"39,55","63,90'1",-1,-1,4,0,4,0,1,3,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Busan Asiad Main Stadium (Busan),2002,korea-japan,South America,Africa,draw
1023010200,Jun 02 2002 - 9:30am,complete,52721.0,England,Sweden,,1.0,0.0,0.0,1.6,1.25,1,1,2,1,1,0,24,59,-1,-1,1,0,2,0,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saitama Stadium 2002,2002,korea-japan,Europe,Europe,draw
1023017400,Jun 02 2002 - 11:30am,complete,28598.0,Spain,Slovenia,,1.0,0.0,0.0,2.2,0.0,3,1,4,1,1,0,"44,74,87",82,-1,-1,1,0,2,0,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gwangju World Cup Stadium,2002,korea-japan,Europe,Europe,win
1023085800,Jun 03 2002 - 6:30am,complete,32239.0,Mexico,Croatia,,1.0,0.0,0.0,1.75,1.0,1,0,1,0,0,0,61,,-1,-1,0,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denka Big Swan Stadium,2002,korea-japan,North America,Europe,win
1023094800,Jun 03 2002 - 9:00am,complete,33842.0,Brazil,Turkey,,1.0,0.0,0.0,3.0,1.86,2,1,3,1,0,1,"50,87",45,-1,-1,1,0,3,2,0,1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ulsan Munsu Football Stadium,2002,korea-japan,South America,Europe,win
1023103800,Jun 03 2002 - 11:30am,complete,31081.0,Italy,Ecuador,,1.0,0.0,0.0,1.0,1.0,2,0,2,2,2,0,"7,27",,-1,-1,1,0,3,0,0,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sapporo Dome,2002,korea-japan,Europe,South America,win
1023172200,Jun 04 2002 - 6:30am,complete,27217.0,Costa Rica,China,,1.0,0.0,0.0,1.33,0.0,2,0,2,0,0,0,"61,65",,-1,-1,4,0,3,0,2,2,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gwangju World Cup Stadium,2002,korea-japan,North America,Asia,win
1023181200,Jun 04 2002 - 9:00am,complete,55256.0,Japan,Belgium,,1.0,0.0,0.0,1.75,1.25,2,2,4,0,0,0,"59,68","57,75",-1,-1,2,0,3,0,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saitama Stadium 2002,2002,korea-japan,Asia,Europe,draw
1023190200,Jun 04 2002 - 11:30am,complete,48760.0,South Korea,Poland,,1.0,0.0,0.0,1.57,1.0,2,0,2,1,1,0,"26,53",,-1,-1,2,0,3,0,0,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Busan Asiad Main Stadium (Busan),2002,korea-japan,Asia,Europe,win
1023258600,Jun 05 2002 - 6:30am,complete,30957.0,Russia,Tunisia,,1.0,0.0,0.0,1.0,0.33,2,0,2,0,0,0,"59,64",,-1,-1,2,0,2,0,1,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOEVIR Stadium Kobe,2002,korea-japan,Europe,Africa,win
1023267600,Jun 05 2002 - 9:00am,complete,37306.0,USMNT,Portugal,,1.0,0.0,0.0,1.4,1.0,3,2,5,4,3,1,"4,29,36","39,71",-1,-1,1,0,2,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suwon World Cup Stadium,2002,korea-japan,North America,Europe,win
1023276600,Jun 05 2002 - 11:30am,complete,35854.0,Germany,Republic of Ireland,,2.0,3.0,1.0,2.29,1.5,1,1,2,1,1,0,19,90'2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,5.0,50,100,50,50,50,50,100,50,100,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kashima Soccer Stadium,2002,korea-japan,Europe,Europe,draw
1023345000,Jun 06 2002 - 6:30am,complete,43500.0,Denmark,Senegal,,2.0,3.0,3.0,1.75,1.6,1,1,2,1,1,0,16,52,-1,-1,4,0,2,1,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.0,50,50,50,0,0,0,100,50,50,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daegu Stadium,2002,korea-japan,Europe,Africa,draw
1023354000,Jun 06 2002 - 9:00am,complete,52328.0,Cameroon,Saudi Arabia,,2.0,1.0,0.0,1.33,0.0,1,0,1,0,0,0,66,,-1,-1,1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,5.0,50,100,50,50,50,50,100,50,100,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saitama Stadium 2002,2002,korea-japan,Africa,Asia,win
1023363000,Jun 06 2002 - 11:30am,complete,38289.0,France,Uruguay,,2.0,0.0,0.0,0.33,0.67,0,0,0,0,0,0,,,-1,-1,1,1,4,0,2,0,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.0,50,50,50,0,0,0,100,50,50,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Busan Asiad Main Stadium (Busan),2002,korea-japan,Europe,South America,draw
1023431400,Jun 07 2002 - 6:30am,complete,36194.0,Sweden,Nigeria,,2.0,1.0,0.0,1.25,0.33,2,1,3,2,1,1,"35,63",27,-1,-1,2,0,1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.5,50,50,0,0,0,0,50,0,100,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOEVIR Stadium Kobe,2002,korea-japan,Europe,Africa,win
1023440400,Jun 07 2002 - 9:00am,complete,24000.0,Spain,Paraguay,,2.0,3.0,1.0,2.2,1.0,3,1,4,1,0,1,"53,69,83",10,-1,-1,1,0,3,0,1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,4.0,100,100,100,100,0,0,100,100,100,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeonju World Cup Stadium,2002,korea-japan,Europe,South America,win
1023449400,Jun 07 2002 - 11:30am,complete,35927.0,England,Argentina,,2.0,1.0,3.0,1.6,1.33,1,0,1,1,1,0,44,,-1,-1,2,0,1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.5,50,50,0,0,0,0,50,0,100,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sapporo Dome,2002,korea-japan,Europe,South America,win
1023517800,Jun 08 2002 - 6:30am,complete,47226.0,South Africa,Slovenia,,2.0,1.0,0.0,1.33,0.0,1,0,1,1,1,0,4,,-1,-1,2,0,4,0,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,4.0,100,100,100,100,0,0,100,100,100,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daegu Stadium,2002,korea-japan,Africa,Europe,win
1023526800,Jun 08 2002 - 9:00am,complete,36472.0,Croatia,Italy,,2.0,0.0,3.0,1.0,1.0,2,1,3,0,0,0,"73,76",55,-1,-1,1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.5,0,50,0,0,0,50,50,0,50,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kashima Soccer Stadium,2002,korea-japan,Europe,Europe,win
1023535800,Jun 08 2002 - 11:30am,complete,36750.0,Brazil,China,,2.0,3.0,0.0,3.0,0.0,4,0,4,3,3,0,"15,32,45,55",,-1,-1,2,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,50,100,50,0,0,0,50,100,100,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeju World Cup Stadium,2002,korea-japan,South America,Asia,win
1023604200,Jun 09 2002 - 6:30am,complete,45610.0,Mexico,Ecuador,,2.0,3.0,0.0,1.75,1.0,2,1,3,2,1,1,"28,57",5,-1,-1,1,0,5,0,0,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.5,0,50,0,0,0,50,50,0,50,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miyagi Stadium (Rifu),2002,korea-japan,North America,South America,win
1023613200,Jun 09 2002 - 9:00am,complete,42299.0,Costa Rica,Turkey,,2.0,3.0,0.0,1.33,1.86,1,1,2,0,0,0,86,56,-1,-1,2,0,3,0,2,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,50,100,50,0,0,0,50,100,100,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Incheon Munhak Stadium (Incheon),2002,korea-japan,North America,Europe,draw
1023622200,Jun 09 2002 - 11:30am,complete,66108.0,Japan,Russia,,2.0,1.0,3.0,1.75,1.0,1,0,1,0,0,0,51,,-1,-1,3,0,3,0,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.0,50,100,50,50,0,0,0,100,100,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nissan Stadium,2002,korea-japan,Asia,Europe,win
1023690600,Jun 10 2002 - 6:30am,complete,60778.0,South Korea,USMNT,,2.0,3.0,3.0,1.57,1.4,1,1,2,1,0,1,78,24,-1,-1,1,0,2,0,0,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.5,50,100,50,50,50,50,100,0,100,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daegu Stadium,2002,korea-japan,Asia,North America,draw
1023699600,Jun 10 2002 - 9:00am,complete,39700.0,Tunisia,Belgium,,2.0,0.0,1.0,0.33,1.25,1,1,2,2,1,1,17,13,-1,-1,4,0,1,0,2,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.0,50,100,50,50,0,0,0,100,100,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ōita Bank Dome,2002,korea-japan,Africa,Europe,draw
1023708600,Jun 10 2002 - 11:30am,complete,31000.0,Portugal,Poland,,2.0,0.0,0.0,1.0,1.0,4,0,4,1,1,0,"14,65,77,88",,-1,-1,3,0,2,0,3,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.5,50,100,50,50,50,50,100,0,100,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeonju World Cup Stadium,2002,korea-japan,Europe,Europe,win
1023777000,Jun 11 2002 - 6:30am,complete,33681.0,Senegal,Uruguay,,3.0,2.0,0.5,1.6,0.67,3,3,6,3,3,0,"20,26,38","46,69,88",-1,-1,7,0,5,0,3,4,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.5,50,50,25,0,0,0,75,25,50,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suwon World Cup Stadium,2002,korea-japan,Africa,South America,draw
1023777000,Jun 11 2002 - 6:30am,complete,48100.0,Denmark,France,,3.0,2.0,0.5,1.75,0.33,2,0,2,1,1,0,"22,67",,-1,-1,2,0,1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.5,50,50,25,0,0,0,75,25,50,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Incheon Munhak Stadium (Incheon),2002,korea-japan,Europe,Europe,win
1023795000,Jun 11 2002 - 11:30am,complete,65320.0,Republic of Ireland,Saudi Arabia,,3.0,1.0,0.0,1.5,0.0,3,0,3,1,1,0,"7,61,87",,-1,-1,1,0,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.25,50,75,25,25,25,25,75,25,100,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nissan Stadium,2002,korea-japan,Europe,Asia,win
1023795000,Jun 11 2002 - 11:30am,complete,47085.0,Germany,Cameroon,,3.0,2.0,2.0,2.29,1.33,2,0,2,0,0,0,"50,79",,-1,-1,7,1,7,1,6,2,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.25,50,75,25,25,25,25,75,25,100,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shizuoka Stadium Ecopa (Fukuroi),2002,korea-japan,Europe,Africa,win
1023863400,Jun 12 2002 - 6:30am,complete,44864.0,Nigeria,England,,3.0,0.0,2.0,0.33,1.6,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.75,50,50,25,0,0,25,75,0,75,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yanmar Stadium Nagai (Ōsaka (Osaka)),2002,korea-japan,Africa,Europe,draw
1023863400,Jun 12 2002 - 6:30am,complete,45777.0,Sweden,Argentina,,3.0,2.0,1.5,1.25,1.33,1,1,2,0,0,0,59,88,-1,-1,2,0,4,0,0,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.75,50,50,25,0,0,25,75,0,75,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miyagi Stadium (Rifu),2002,korea-japan,Europe,South America,draw
1023881400,Jun 12 2002 - 11:30am,complete,30176.0,Paraguay,Slovenia,,3.0,0.5,0.0,1.0,0.0,3,1,4,1,0,1,"65,73,84",45,-1,-1,1,1,4,1,2,0,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.25,75,75,75,75,0,0,100,75,75,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeju World Cup Stadium,2002,korea-japan,South America,Europe,win
1023881400,Jun 12 2002 - 11:30am,complete,31024.0,Spain,South Africa,,3.0,3.0,2.0,2.2,1.33,3,2,5,3,2,1,"4,45'1,56","31,53",-1,-1,0,0,4,0,0,0,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.25,75,75,75,75,0,0,100,75,75,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daejeon World Cup Stadium,2002,korea-japan,Europe,Africa,win
1023949800,Jun 13 2002 - 6:30am,complete,43605.0,Turkey,China,,3.0,0.5,0.0,1.86,0.0,3,0,3,2,2,0,"6,9,85",,-1,-1,3,0,2,1,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.75,50,100,50,25,0,25,50,75,100,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seoul World Cup Stadium,2002,korea-japan,Europe,Asia,win
1023949800,Jun 13 2002 - 6:30am,complete,38524.0,Brazil,Costa Rica,,3.0,3.0,2.0,3.0,1.33,5,2,7,4,3,1,"10,13,38,62,64","39,56",-1,-1,1,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.75,50,100,50,25,0,25,50,75,100,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suwon World Cup Stadium,2002,korea-japan,South America,North America,win
1023967800,Jun 13 2002 - 11:30am,complete,39291.0,Mexico,Italy,,3.0,3.0,1.5,1.75,1.0,1,1,2,1,1,0,34,85,-1,-1,2,0,5,0,1,1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.25,50,75,50,0,0,50,50,25,75,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ōita Bank Dome,2002,korea-japan,North America,Europe,draw
1023967800,Jun 13 2002 - 11:30am,complete,65862.0,Ecuador,Croatia,,3.0,0.0,1.5,1.0,1.0,1,0,1,0,0,0,48,,-1,-1,1,0,2,0,0,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.25,50,75,50,0,0,50,50,25,75,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nissan Stadium,2002,korea-japan,South America,Europe,win
1024036200,Jun 14 2002 - 6:30am,complete,45213.0,Japan,Tunisia,,3.0,2.0,0.5,1.75,0.33,2,0,2,0,0,0,"48,75",,-1,-1,0,0,2,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.25,50,75,25,25,0,25,25,50,75,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yanmar Stadium Nagai (Ōsaka (Osaka)),2002,korea-japan,Asia,Africa,win
1024036200,Jun 14 2002 - 6:30am,complete,46640.0,Belgium,Russia,,3.0,1.0,1.5,1.25,1.0,3,2,5,1,1,0,"7,78,82","52,88",-1,-1,1,0,4,0,1,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.25,50,75,25,25,0,25,25,50,75,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shizuoka Stadium Ecopa (Fukuroi),2002,korea-japan,Europe,Europe,win
1024054200,Jun 14 2002 - 11:30am,complete,50239.0,South Korea,Portugal,,3.0,2.0,1.5,1.57,1.0,1,0,1,0,0,0,70,,-1,-1,4,0,2,2,1,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.25,50,100,50,50,25,25,100,25,100,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Incheon Munhak Stadium (Incheon),2002,korea-japan,Asia,Europe,win
1024054200,Jun 14 2002 - 11:30am,complete,26482.0,Poland,USMNT,,3.0,0.0,2.0,1.0,1.4,3,1,4,2,2,0,"3,5,66",83,-1,-1,4,0,1,0,1,3,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.25,50,100,50,50,25,25,100,25,100,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daejeon World Cup Stadium,2002,korea-japan,Europe,North America,win
1024122600,Jun 15 2002 - 6:30am,complete,25176.0,Germany,Paraguay,,,2.33,1.33,2.29,1.0,1,0,1,0,0,0,88,,-1,-1,3,0,2,1,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,4.0,67,100,67,67,17,17,84,84,100,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeju World Cup Stadium,2002,korea-japan,Europe,South America,win
1024140600,Jun 15 2002 - 11:30am,complete,40582.0,England,Denmark,,,1.67,2.33,1.6,1.75,3,0,3,3,3,0,"5,22,44",,-1,-1,1,0,1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.67,50,67,17,0,0,0,84,17,67,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denka Big Swan Stadium,2002,korea-japan,Europe,Europe,win
1024209000,Jun 16 2002 - 6:30am,complete,39747.0,Senegal,Sweden,,,1.67,1.67,1.6,1.25,2,1,3,2,1,1,"37,104",11,-1,-1,2,0,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.67,84,84,33,17,17,33,84,33,84,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ōita Bank Dome,2002,korea-japan,Africa,Europe,win
1024227000,Jun 16 2002 - 11:30am,complete,38926.0,Spain,Republic of Ireland,,,3.0,1.67,2.2,1.5,1,1,2,1,1,0,8,90,-1,-1,3,0,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.33,84,100,67,50,17,17,100,67,100,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suwon World Cup Stadium,2002,korea-japan,Europe,Europe,draw
1024295400,Jun 17 2002 - 6:30am,complete,36380.0,USMNT,Mexico,,,1.33,2.33,1.4,1.75,2,0,2,1,1,0,"8,65",,-1,-1,5,0,5,1,1,4,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.84,84,84,50,34,17,50,84,17,100,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeonju World Cup Stadium,2002,korea-japan,North America,North America,win
1024313400,Jun 17 2002 - 11:30am,complete,40440.0,Brazil,Belgium,,,3.0,1.67,3.0,1.25,2,0,2,0,0,0,"67,87",,-1,-1,1,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,4.17,84,100,84,67,33,50,84,67,84,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOEVIR Stadium Kobe,2002,korea-japan,South America,Europe,win
